director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,duration,facenumber_in_poster,country,title_year,budget,gross,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller,Financial_Label
34,11000,216,306,549,164,101,116,0,127,0,31,2011,13000000,301305,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
268,655,84,9000,569,786,161,390,0,94,1,31,2011,12000000,16300302,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Hit
513,212,405,567,409,111,33,18,0,113,9,10,2011,20000000,17149,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
308,108,481,1000,575,400,129,186,48000,124,3,30,2011,10000000,46377022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BlockBaster
581,64,145,13000,719,2000,425,918,17000,99,1,30,2011,6400000,14597405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BlockBaster
271,157,259,2000,256,616,649,581,0,83,5,31,2011,10000000,4244155,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
634,105,136,982,415,503,587,269,0,97,1,31,2011,10000000,2331318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
101,129,123,749,229,252,686,221,0,98,0,31,2011,10000000,1754319,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
665,607,329,11000,656,414,123,251,12000,98,0,31,2011,11000000,1987762,0,0,0,1,0,0,0,0,0,1,1,0,0,1,Flop
374,3000,16,10000,423,4000,139,844,50000,130,1,7,2011,7400000,3029870,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Flop
367,64,289,2000,294,892,455,748,0,84,0,31,2011,9000000,11860839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hit
326,129,254,23000,46,10000,118,3000,40000,100,2,31,2011,8000000,34963967,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
293,18,75,1000,709,962,6,741,0,104,0,31,2011,8000000,10106233,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Hit
540,127,335,3000,516,415,514,373,0,113,3,30,2011,8000000,3014541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
559,70,169,1000,456,912,478,826,0,112,8,31,2011,6600000,37295394,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BlockBaster
390,159,158,3000,675,294,65,77,38000,112,0,30,2011,7000000,1738692,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
597,0,337,13000,548,898,334,726,23000,101,0,30,2011,6500000,4000304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
520,0,329,11000,100,106,676,84,15000,99,1,31,2011,5000000,9203192,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Super Hit
309,51,135,3000,265,482,837,28,17000,96,0,17,2011,6000000,5359774,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Flop
658,61,52,974,635,595,375,451,0,104,0,5,2011,6000000,1346503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
3,592,214,232,402,67,359,36,0,93,1,8,2011,3850000,611709,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
215,3,232,472,171,39,566,38,1000,96,5,31,2011,9000000,27445,1,0,0,0,0,0,0,0,1,0,1,0,0,1,Flop
447,77,6,286,696,52,428,27,23000,100,3,22,2011,30300000,1196752,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
235,24,242,581,683,438,157,434,24000,94,0,31,2011,5000000,104007828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BlockBaster
283,37,505,11000,9,3000,772,1000,11000,90,1,31,2011,5000000,24809547,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BlockBaster
221,17,496,520,640,270,37,205,0,86,0,31,2011,5000000,17683670,0,0,1,0,0,1,0,0,0,0,0,1,0,1,BlockBaster
452,15,59,799,220,553,503,284,29000,100,1,31,2010,260000000,200807262,0,1,0,1,1,0,1,1,1,0,0,0,0,0,Flop
523,0,317,891,753,882,730,738,17000,156,0,31,2010,200000000,105219735,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Flop
620,13000,248,40000,18,25000,48,11000,24000,108,0,31,2010,200000000,334185206,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Hit
338,364,215,12000,562,10000,339,1000,30000,125,0,31,2010,170000000,172051787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Average
379,125,477,15000,365,1000,214,721,30000,103,3,31,2010,200000000,414984497,0,1,0,0,1,0,1,1,1,0,0,0,0,0,BlockBaster
444,179,199,15000,605,567,661,236,23000,116,2,31,2010,200000000,90755643,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Flop
319,4000,410,21000,654,19000,397,4000,18000,124,4,31,2010,200000000,312057433,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hit
443,31,250,4000,401,225,519,213,0,93,2,31,2010,165000000,238371987,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Hit
158,255,173,18000,36,953,165,759,33000,98,0,31,2010,165000000,217387997,0,1,0,0,1,0,1,1,0,0,0,0,0,0,Hit
107,22000,291,29000,725,27000,409,23000,175000,148,0,31,2010,160000000,292568851,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Super Hit
325,226,367,12000,564,418,682,370,11000,109,0,31,2010,150000000,63143812,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Flop
417,150,66,531,667,82,474,59,11000,113,4,31,2010,155000000,104383624,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Flop
292,394,32,12000,674,490,63,162,0,119,0,31,2010,150000000,61937495,0,0,0,0,0,0,1,0,0,0,1,1,0,1,Flop
391,0,439,1000,553,756,0,346,18000,103,0,31,2010,150000000,131564731,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Flop
501,176,29,11000,40,702,70,282,23000,101,1,31,2010,110000000,118311368,1,0,0,0,0,1,0,0,0,1,0,0,0,1,Average
640,96,193,24000,95,11000,842,8000,13000,95,3,31,2010,130000000,148337537,1,0,1,0,1,0,0,1,1,0,0,0,0,0,Average
387,255,296,14000,331,1000,16,850,15000,106,0,31,2010,125000000,163192114,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Hit
256,274,442,273,213,216,791,157,0,121,4,31,2010,120000000,30212620,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
258,446,476,10000,473,973,406,877,11000,117,0,31,2010,117000000,76418654,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
525,11,200,480,129,392,607,116,0,85,1,31,2010,112000000,42776259,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Flop
485,80,409,22000,87,713,789,708,0,98,10,31,2010,100000000,148383780,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
1,285,141,12000,750,8000,204,107,16000,116,2,31,2010,100000000,119219978,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Average
197,207,248,40000,44,11000,703,3000,25000,103,0,31,2010,100000000,67631157,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Flop
675,0,0,2000,606,653,53,577,16000,101,1,31,2010,80000000,55673333,1,1,0,0,1,0,1,1,0,0,0,0,0,0,Flop
477,521,323,13000,662,537,317,95,0,115,1,9,2010,100000000,35024475,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
426,127,92,962,452,740,466,722,0,146,4,31,2010,100000000,95328937,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
96,0,301,8000,629,3000,772,1000,9000,118,0,30,2010,95000000,88761720,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Flop
648,12000,126,18000,629,3000,251,1000,18000,98,1,31,2010,100000000,81557479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Flop
27,96,444,887,541,886,673,554,788,110,0,30,2010,90000000,190562,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Flop
179,1000,30,10000,420,1000,238,719,36000,112,0,31,2010,60000000,31494270,1,0,0,1,0,0,1,0,1,0,0,0,0,0,Flop
72,62,194,975,661,760,444,615,0,82,0,31,2010,85000000,43575716,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Flop
609,13000,209,26000,695,13000,374,5000,57000,113,9,31,2010,80000000,102981571,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Hit
409,17000,291,29000,374,223,584,163,53000,138,0,31,2010,80000000,127968405,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Hit
8,117,126,18000,524,15000,277,10000,20000,118,0,31,2010,80000000,94822707,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Average
186,40,265,3000,722,642,413,375,0,80,0,31,2010,80000000,100169068,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Hit
165,221,455,12000,8,11000,712,4000,12000,102,4,31,2010,80000000,162001186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BlockBaster
532,126,480,19000,451,1000,127,925,0,100,2,31,2010,75000000,47000485,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Flop
470,0,165,903,63,592,393,17,13000,136,2,31,2010,70000000,52474616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
154,171,411,21000,425,17000,47,10000,29000,124,3,31,2010,68000000,300523113,0,1,0,1,0,0,1,0,0,0,1,0,0,0,BlockBaster
503,275,456,7000,527,2000,324,975,31000,87,0,31,2010,69000000,251501645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,BlockBaster
632,480,410,21000,585,561,528,490,25000,95,3,31,2010,65000000,100448498,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Hit
557,708,201,11000,385,8000,87,745,26000,140,1,31,2010,60000000,80574010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Hit
535,124,67,13000,533,11000,347,357,32000,111,4,31,2010,58000000,90356857,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Hit
407,258,56,2000,595,1000,202,896,0,117,1,30,2010,80000000,43290977,0,0,0,0,0,1,0,0,0,1,1,0,0,1,Flop
484,545,350,14000,93,1000,746,529,19000,97,1,11,2010,60000000,60128566,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Average
580,189,349,15000,324,11000,771,7000,0,101,2,31,2010,55000000,98711404,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Super Hit
595,59,154,2000,579,828,195,676,19000,119,1,31,2010,55000000,39440655,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
202,0,61,14000,701,12000,48,11000,9000,125,12,31,2010,52000000,110476776,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
504,180,266,211,34,135,660,75,0,92,1,9,2010,52000000,23324666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Flop
635,9,152,15000,383,2000,772,1000,0,87,0,31,2010,50000000,33643461,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Flop
113,16000,323,13000,335,563,169,447,16000,129,0,31,2010,50000000,32741596,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Flop
172,218,359,6000,735,3000,109,405,9000,108,2,31,2010,22000000,9528092,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Flop
288,39,337,13000,81,541,424,364,0,81,1,31,2010,47000000,10539414,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Flop
546,2000,230,854,563,766,799,501,15000,128,2,9,2010,45000000,15523168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Flop
32,72,173,18000,221,1000,630,789,0,110,1,31,2010,40000000,67061228,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
83,23,37,405,135,268,825,135,0,99,1,31,2010,44000000,31136950,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Flop
584,19,484,624,219,489,360,433,0,100,1,21,2010,45000000,5664251,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Flop
143,21000,28,10000,224,349,510,81,74000,120,0,31,2010,40000000,96917897,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BlockBaster
464,190,485,2000,28,1000,205,520,17000,107,0,31,2010,40000000,52000688,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Hit
543,50,368,293,568,117,826,58,0,107,0,31,2010,40000000,30993544,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
55,0,225,10000,367,4000,615,206,29000,150,7,31,2010,37000000,92173235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,BlockBaster
366,0,67,13000,733,642,459,574,0,107,2,31,2010,37000000,44867349,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Average
598,38,82,496,166,390,167,318,12000,101,8,31,2010,36000000,50213619,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Hit
191,1000,323,13000,336,12000,111,538,36000,110,0,31,2010,38000000,171031347,0,1,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
510,130,436,826,411,638,223,426,0,123,0,31,2010,35000000,59699513,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Hit
6,16,116,1000,557,700,803,584,0,104,0,31,2010,35000000,37481242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Average
607,24,113,287,79,175,249,167,0,109,5,30,2010,35000000,28995450,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Flop
542,16,63,3000,108,1000,526,734,0,92,1,31,2010,35000000,17596256,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Flop
307,34,389,23000,291,4000,354,1000,0,107,5,31,2010,20000000,57744720,1,0,0,0,0,0,0,0,0,1,0,0,0,1,BlockBaster
435,238,19,1000,585,561,850,447,12000,119,0,31,2010,32000000,13763130,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Flop
450,8,407,839,405,730,379,472,0,102,0,31,2010,32000000,17797316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
643,12,180,11000,102,3000,10,946,0,106,2,31,2010,31000000,11854694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
207,56,490,898,475,60,498,22,13000,105,1,31,2010,30000000,53021560,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Super Hit
323,209,24,2000,686,594,256,357,16000,107,0,31,2010,30000000,42385520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Hit
478,549,380,10000,183,796,7,343,27000,133,0,31,2010,35000000,21129348,0,0,0,1,0,0,0,0,0,1,1,0,0,1,Flop
180,380,199,15000,48,11000,421,2000,24000,112,0,31,2010,30000000,32357532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Average
79,32,309,1000,35,626,285,453,0,94,4,31,2010,28000000,24268828,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Flop
570,124,125,2000,396,850,136,534,0,100,0,31,2010,26000000,40168080,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Hit
608,41,89,11000,333,673,861,619,0,97,1,31,2010,25000000,23527955,1,0,0,0,0,1,0,0,0,1,1,0,0,1,Flop
650,24,38,3000,17,441,325,155,10000,99,1,31,2010,25000000,24042490,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Flop
661,0,164,798,243,374,855,255,0,107,2,31,2010,25000000,14637490,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Flop
533,0,414,18000,729,1000,766,939,0,122,0,31,2010,25000000,11538204,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Flop
226,0,166,541,77,173,290,92,0,134,6,9,2010,25000000,183662,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
612,138,437,908,65,581,289,416,636,117,9,31,2010,25000000,134904,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
16,192,2,3000,406,859,372,847,13000,88,0,31,2010,24000000,25003072,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Average
216,88,141,12000,721,854,565,706,12000,98,1,31,2010,24000000,23225911,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
299,43,409,22000,525,14000,263,827,0,105,1,31,2010,22000000,1796024,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
277,79,39,608,692,362,147,218,0,101,1,31,2010,20000000,117224271,1,0,0,0,0,0,0,0,1,0,0,0,0,0,BlockBaster
347,30,271,742,90,360,540,318,10000,107,1,31,2010,20000000,62933793,0,0,0,1,0,0,0,1,0,0,1,0,0,0,BlockBaster
651,0,340,2000,154,907,785,721,0,121,8,31,2010,20000000,60072596,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
45,210,492,978,703,191,258,101,10000,105,1,31,2010,20000000,35596227,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Super Hit
266,82,130,759,189,401,50,354,16000,82,7,31,2010,20000000,36658108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Super Hit
308,108,481,1000,347,100,694,22,0,113,3,31,2010,20000000,31146570,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hit
31,99,205,2000,326,938,152,518,0,105,6,31,2010,20000000,25677801,0,0,0,1,0,0,0,1,1,0,0,0,0,0,Hit
285,14,348,2000,421,934,283,756,0,104,1,31,2010,20000000,31584722,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
40,0,275,681,434,611,152,518,0,90,0,31,2010,20000000,25077977,0,1,0,1,1,0,0,1,1,0,0,0,0,0,Hit
412,198,87,17000,226,1000,464,884,25000,116,0,30,2010,20000000,12134420,0,0,0,0,0,1,1,0,0,0,1,1,0,0,Flop
364,14,314,403,435,368,46,311,0,107,1,31,2010,20000000,1183354,1,0,1,0,0,1,1,0,1,1,0,1,0,1,Flop
348,278,131,3000,597,602,804,181,0,110,2,31,2010,20000000,263365,0,0,0,1,0,0,1,0,1,0,1,0,0,0,Flop
340,8,77,544,657,449,448,110,0,101,2,31,2010,19000000,27758465,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Hit
75,42,399,991,279,894,392,219,0,101,0,31,2010,20000000,39103378,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Super Hit
22,14,2,3000,390,547,212,356,13000,100,2,31,2010,19000000,12561,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
133,0,201,11000,734,642,437,223,63000,94,0,31,2010,18000000,18329466,0,1,0,0,0,0,0,0,0,0,1,0,1,1,Average
363,52,106,723,278,346,83,298,12000,90,0,3,2010,20000000,45670855,0,0,0,0,0,1,0,0,0,0,0,1,0,0,BlockBaster
338,364,215,12000,562,10000,339,1000,30000,125,0,31,2010,170000000,172051787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Average
19,47,411,21000,440,541,702,238,24000,113,0,31,2010,16000000,19057024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Average
638,0,101,14000,340,1000,203,520,64000,118,0,30,2010,15000000,138795342,0,0,0,1,0,0,0,0,0,0,1,0,1,0,BlockBaster
619,87,87,17000,757,975,645,569,0,94,1,31,2010,15000000,64001297,0,0,0,0,0,0,0,1,1,0,0,0,0,0,BlockBaster
387,255,296,14000,331,1000,16,850,15000,106,0,31,2010,125000000,163192114,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Hit
183,20,448,512,302,316,352,125,0,103,2,31,2010,15000000,26161406,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Hit
577,19,290,3000,155,646,795,461,0,117,4,23,2010,15000000,20218921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hit
668,11000,32,12000,538,6000,254,557,0,98,0,31,2010,22000000,3247816,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
404,132,28,10000,134,882,139,844,33000,103,0,30,2010,15000000,2412045,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Flop
217,15,281,1000,13,767,58,121,0,111,2,9,2010,10000000,7691700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
522,44,25,953,430,849,501,625,1000,103,2,31,2010,14000000,20246959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
528,0,309,1000,596,872,5,767,14000,90,0,31,2010,14000000,1752214,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
241,26,208,898,684,391,558,385,502,100,5,26,2010,13400000,163591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
134,0,361,20000,524,15000,513,1000,106000,108,1,31,2010,13000000,106952327,0,0,0,0,0,0,0,0,0,0,1,0,0,1,BlockBaster
430,187,295,818,542,467,355,204,0,109,0,31,2010,13000000,214966,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
192,20,409,22000,215,982,140,844,44000,105,1,31,2010,10500000,26589953,1,0,0,0,0,0,0,0,0,1,0,0,0,1,BlockBaster
212,60,274,18000,253,322,150,168,0,108,5,3,2010,15000000,1039869,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Flop
149,737,94,23000,311,238,539,141,36000,116,2,31,2010,25000000,93571803,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BlockBaster
300,66,56,2000,92,904,284,816,16000,80,0,31,2010,10000000,33583175,0,0,0,0,0,1,0,0,0,0,0,1,0,1,BlockBaster
115,25,121,929,216,927,108,861,13000,97,0,31,2010,10000000,21371425,1,0,1,0,0,0,0,0,0,0,0,0,0,1,BlockBaster
336,434,210,1000,751,622,639,472,0,95,3,31,2010,10000000,8460995,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
197,207,248,40000,44,11000,703,3000,25000,103,0,31,2010,100000000,67631157,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Flop
663,87,152,15000,177,1000,268,424,19000,92,1,31,2010,8000000,58401464,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
440,608,231,1000,306,579,633,386,0,129,0,30,2010,10000000,3205244,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
36,16,506,943,343,769,379,472,20000,101,3,31,2010,8000000,6350058,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
461,13,54,5000,614,629,711,594,0,113,6,30,2010,7200000,1094798,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Flop
328,36,422,10000,633,692,282,405,0,98,4,30,2010,8000000,117190,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Flop
271,157,327,490,714,259,442,224,0,91,2,31,2010,7000000,7455447,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Average
585,0,364,227,148,218,248,106,0,97,0,31,2010,7000000,1768416,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
586,58,254,23000,539,20000,652,973,19000,106,0,31,2010,7000000,382946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
579,30,306,474,479,403,173,281,916,108,4,31,2010,7000000,453079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
593,0,90,26000,523,854,623,410,694,118,2,31,2010,7000000,46451,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Flop
164,777,303,131,535,66,4,58,37000,139,0,3,2010,6800000,6857096,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Average
521,11,4,767,408,529,718,316,0,90,2,31,2010,6000000,399611,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Flop
549,0,374,55,285,0,143,0,89,41,0,30,2010,5000000,4074023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flop
669,22,286,186,515,135,606,32,0,122,0,9,2010,4000000,3950029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
126,7,497,8000,659,981,766,939,0,97,1,31,2010,5000000,2711210,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
296,263,129,967,368,289,782,192,0,91,0,31,2010,5000000,2221809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
433,3,431,74,317,52,856,9,0,100,1,9,2010,4600000,513836,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
661,0,164,798,243,374,855,255,0,107,2,31,2010,25000000,14637490,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Flop
153,0,369,617,370,163,858,67,10000,106,0,31,2010,9500000,58214,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
286,53,104,530,511,238,588,65,0,98,1,31,2010,650000,18469,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Flop
29,12,385,29,360,4,291,4,38000,103,0,22,2010,19900000,252652,0,0,0,0,0,0,1,0,1,0,1,1,0,0,Flop
442,101,175,1000,459,394,520,157,15000,105,4,31,2010,3200000,5776314,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Super Hit
629,21,451,438,531,332,546,189,14000,98,0,31,2010,3000000,84749884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BlockBaster
148,13,415,439,510,399,158,221,0,110,0,31,2010,3500000,2848578,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Flop
620,13000,248,40000,18,25000,48,11000,24000,108,0,31,2010,200000000,334185206,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Hit
233,4,177,875,325,412,788,394,0,93,0,31,2010,3000000,100675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flop
512,0,140,191,244,12,279,5,0,80,0,31,2010,2500000,99851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flop
255,571,298,2000,590,973,625,370,19000,96,0,31,2010,2500000,322157,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Flop
162,81,222,34000,672,248,477,179,20000,100,2,31,2010,2000000,6531491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
240,10,321,189,428,131,854,126,974,86,0,31,2010,3400000,535249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
539,89,425,16000,648,517,247,263,24000,95,0,27,2010,3000000,1028658,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Flop
132,13,73,463,59,400,618,308,0,87,0,9,2010,1800000,40990055,0,0,0,0,0,0,0,0,0,0,1,1,0,1,BlockBaster
601,68,432,635,131,445,175,374,17000,105,0,31,2010,2000000,92401,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Flop
263,0,297,852,67,618,635,588,60000,103,1,31,2010,1500000,53991137,0,0,0,0,0,1,1,0,0,0,0,1,0,1,BlockBaster
313,407,64,38,361,8,697,7,594,124,0,31,2010,1700000,183490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
252,0,71,1000,356,936,841,855,33000,178,0,31,2009,237000000,760505847,1,1,1,0,0,0,1,0,0,0,0,0,0,0,BlockBaster
157,282,8,25000,181,11000,705,10000,10000,153,3,30,2009,250000000,301956980,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Average
418,0,174,894,413,581,656,464,0,150,0,31,2009,200000000,402076689,1,1,1,0,0,0,0,0,0,0,0,0,0,0,BlockBaster
416,368,94,23000,113,3000,162,988,0,118,0,31,2009,200000000,125320003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Flop
544,776,378,1000,447,468,808,310,13000,158,0,31,2009,200000000,166112167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Flop
537,0,414,18000,164,14000,277,10000,0,96,0,31,2009,200000000,137850096,0,0,0,0,1,0,1,1,0,0,1,0,0,0,Flop
486,0,246,1000,202,848,366,262,27000,96,1,31,2009,175000000,292979556,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Hit
525,11,26,1000,590,973,761,459,0,94,2,31,2009,175000000,198332128,1,1,1,0,1,0,0,1,1,0,0,0,0,0,Average
594,208,254,23000,205,2000,483,570,0,118,4,31,2009,175000000,150167630,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Flop
580,189,413,49000,591,3000,772,1000,2000,105,2,31,2009,150000000,177243721,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Average
208,151,186,20000,639,16000,211,2000,0,119,0,31,2009,150000000,179883016,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Average
548,2000,477,15000,64,745,62,294,0,146,2,31,2009,150000000,133375846,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Flop
238,12,269,730,584,607,593,182,0,88,0,31,2009,150000000,119420252,1,1,1,0,1,0,1,1,1,0,0,0,0,0,Flop
