,movie_title,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,genres,duration,facenumber_in_poster,country,title_year,budget,gross,imdb_score,Finance_ratio,Financial_Label,IMDb_Label,numeric_country,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller
116,Victor Frankenstein ,480,118,114,11000,682,1000,177,287,11000,Drama|Horror|Sci-Fi|Thriller,110,2,31,2015,40000000,5773519,6.0,0.144337975,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,1,1,0,1
117,Fifty Shades of Grey ,563,456,218,1000,463,935,120,716,101000,Drama|Romance,129,0,31,2015,40000000,166147885,4.1,4.153697125,BlockBaster,CLASS-1,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
118,Get Hard ,190,164,497,8000,29,2000,166,723,14000,Comedy|Crime,107,2,31,2015,40000000,90353764,6.0,2.2588441,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0
119,The Intern ,449,278,409,22000,48,11000,666,808,54000,Comedy|Drama,121,2,31,2015,35000000,75274748,7.2,2.150707086,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,Bridge of Spies ,603,14000,477,15000,482,535,29,423,55000,Drama|History|Thriller,142,0,31,2015,40000000,72306065,7.6,1.807651625,Super Hit,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1
121,Victor Frankenstein ,480,118,114,11000,682,1000,177,287,11000,Drama|Horror|Sci-Fi|Thriller,110,2,31,2015,40000000,5773519,6.0,0.144337975,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,1,1,0,1
122,The Gunman ,504,180,401,1000,482,535,348,87,0,Action|Crime|Drama|Mystery|Thriller,115,0,31,2015,40000000,10640645,5.8,0.266016125,Flop,CLASS-2,31,1,0,0,0,0,1,0,0,0,1,1,0,0,1
123,Baahubali: The Beginning ,558,50,460,218,53,133,640,72,21000,Action|Adventure|Drama|Fantasy|War,159,1,16,2015,18026148,6498000,8.4,0.36047634799999995,Flop,CLASS-4,16,1,1,0,0,0,0,1,0,0,0,1,0,0,0
124,Paul Blart: Mall Cop 2 ,31,99,110,598,184,557,233,377,8000,Action|Comedy|Crime,94,1,31,2015,30000000,71038190,4.4,2.367939667,BlockBaster,CLASS-1,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
125,Creed ,556,0,459,13000,583,597,294,531,70000,Drama|Sport,133,1,31,2015,35000000,109712885,7.7,3.134653857,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,Aloha ,85,488,152,15000,96,14000,86,13000,11000,Comedy|Drama|Romance,105,1,31,2015,37000000,20991497,5.4,0.567337757,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
127,Ip Man 3 ,667,25,347,461,466,79,468,51,12000,Action|Biography|Drama|History,105,0,13,2015,36000000,2126511,7.2,0.05906975,Flop,CLASS-3,13,1,0,0,0,0,0,0,0,0,0,1,0,1,0
128,Trainwreck ,346,0,27,492,593,392,414,213,25000,Comedy|Romance,129,1,19,2015,35000000,110008260,6.3,3.143093143,BlockBaster,CLASS-2,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0
129,Concussion ,493,15,499,10000,230,979,11,745,23000,Biography|Drama|Sport,123,0,30,2015,35000000,34531832,7.1,0.986623771,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
130,Hot Pursuit ,38,98,232,472,608,328,552,253,0,Action|Comedy|Crime,87,2,31,2015,35000000,34507079,5.1,0.985916543,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,1,1,0,0,0,0
131,The Walk ,537,0,254,23000,677,22,331,6,24000,Adventure|Biography|Drama|Thriller,123,0,31,2015,35000000,10137502,7.4,0.289642914,Flop,CLASS-3,31,0,1,0,0,0,0,0,0,0,0,1,0,1,1
132,Unfinished Business ,359,31,481,1000,387,249,539,141,0,Comedy,91,2,31,2015,35000000,10214013,5.4,0.291828943,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,The Longest Ride ,216,88,467,989,505,970,307,954,23000,Drama|Romance,128,0,31,2015,34000000,37432299,7.1,1.100949971,Average,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
134,Vacation ,301,0,90,26000,556,12000,84,816,28000,Adventure|Comedy,99,4,31,2015,31000000,58879132,6.1,1.899326839,Super Hit,CLASS-2,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0
135,Sicario ,164,777,146,455,78,221,176,219,59000,Action|Crime|Drama|Mystery|Thriller,121,2,31,2015,30000000,46875468,7.6,1.5625156,Hit,CLASS-4,31,1,0,0,0,0,1,0,0,0,1,1,0,0,1
136,Southpaw ,44,845,199,15000,0,1000,610,424,44000,Drama|Sport,124,0,31,2015,30000000,52418902,7.5,1.7472967330000002,Hit,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,The Age of Adaline ,378,43,180,11000,520,2000,236,1000,34000,Drama|Fantasy|Romance,112,1,31,2015,25000000,42478175,7.2,1.699127,Hit,CLASS-3,31,0,0,0,1,0,0,1,0,0,0,1,0,0,0
138,Pitch Perfect 2 ,184,0,30,10000,86,1000,301,751,40000,Comedy|Music,115,8,31,2015,29000000,183436380,6.5,6.3253924139999995,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,Straight Outta Compton ,195,473,11,559,543,427,643,303,76000,Biography|Crime|Drama|History|Music,167,0,31,2015,28000000,161029270,7.9,5.751045357000001,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,1,1,0,1,0
140,The Big Short ,1,285,423,33000,149,23000,137,767,99000,Biography|Comedy|Drama|History,130,4,31,2015,28000000,70235322,7.8,2.508404357,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,1,0,1,0,1,0
141,Our Brand Is Crisis ,146,234,134,1000,761,962,727,660,0,Comedy|Drama,107,2,31,2015,28000000,6998324,6.1,0.249940143,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
142,Self/less ,610,763,425,16000,207,543,720,523,11000,Action|Mystery|Sci-Fi|Thriller,117,0,31,2015,26000000,12276810,6.5,0.472185,Flop,CLASS-2,31,1,0,1,0,0,1,0,0,0,0,0,0,0,1
143,Legend ,77,241,478,27000,570,154,783,151,43000,Biography|Crime|Drama|History|Thriller,132,2,30,2015,30000000,1865774,7.0,0.062192467,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,1,1,0,1,1
144,The 33 ,473,36,315,562,322,499,329,399,0,Biography|Drama|History,127,7,4,2015,26000000,12188642,6.9,0.46879392299999995,Flop,CLASS-3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
145,Point Break ,188,19,401,1000,232,897,199,848,37000,Action|Crime|Sport|Thriller,114,1,31,2015,105000000,28772222,5.3,0.274021162,Flop,CLASS-2,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
146,Victor Frankenstein ,480,118,114,11000,682,1000,177,287,11000,Drama|Horror|Sci-Fi|Thriller,110,2,31,2015,40000000,5773519,6.0,0.144337975,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,1,1,0,1
147,The Transporter Refueled ,86,11,143,805,558,173,648,150,0,Action|Crime|Thriller,96,0,9,2015,25000000,16027866,5.1,0.64111464,Flop,CLASS-2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
148,Max ,66,132,212,1000,373,465,231,455,33000,Adventure|Family,111,0,31,2015,20000000,42652003,6.8,2.13260015,BlockBaster,CLASS-3,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0
149,Spotlight ,639,310,51,745,327,168,107,77,80000,Biography|Crime|Drama|History,128,2,31,2015,20000000,44988180,8.1,2.249409,BlockBaster,CLASS-4,31,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150,Burnt ,316,53,61,14000,565,1000,671,580,25000,Comedy|Drama,101,1,31,2015,20000000,13650738,6.6,0.6825369000000001,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
151,Little Boy ,11,38,481,1000,125,1000,557,975,15000,Drama|War,106,0,20,2015,20000000,6420319,7.4,0.32101595,Flop,CLASS-3,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,Courage ,35,14,139,2000,263,769,103,400,0,Biography|Drama|Sport,118,4,31,2015,20000000,2246000,7.0,0.1123,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
153,By the Sea ,34,11000,60,11000,44,11000,542,188,0,Drama|Romance,122,0,31,2015,10000000,531009,5.3,0.0531009,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
154,Love the Coopers ,284,24,380,10000,22,566,800,85,0,Comedy,107,13,31,2015,17000000,26284475,5.7,1.5461455880000001,Hit,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,Steve Jobs ,133,0,267,14000,512,13000,559,816,23000,Biography|Drama,122,0,30,2015,30000000,17750583,7.2,0.5916861,Flop,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
156,"McFarland, USA ",462,51,356,427,738,234,207,89,21000,Biography|Drama|Sport,129,0,31,2015,17000000,44469602,7.4,2.615858941,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0
157,Krampus ,420,66,2,3000,168,658,24,562,27000,Comedy|Fantasy|Horror,98,0,31,2015,15000000,42592530,6.2,2.839502,BlockBaster,CLASS-2,31,0,0,0,0,0,0,1,0,1,0,0,1,0,0
158,Aloha ,85,488,152,15000,96,14000,86,13000,11000,Comedy|Drama|Romance,105,1,31,2015,37000000,20991497,5.4,0.567337757,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,1,0,1,0,0,0
159,The Assassin ,239,141,397,1000,140,103,725,56,0,Action|Drama,105,1,28,2015,15000000,613556,6.4,0.040903733,Flop,CLASS-2,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0
160,Magic Mike XXL ,225,13,322,20000,133,17000,457,642,41000,Comedy|Drama|Music,115,3,31,2015,14800000,66009973,5.7,4.460133311,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
161,Hot Tub Time Machine 2 ,598,38,2,3000,277,837,161,390,0,Comedy|Sci-Fi,99,4,31,2015,14000000,12282677,5.1,0.8773340709999999,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0
162,Ex Machina ,13,232,147,149,678,145,163,123,109000,Drama|Mystery|Sci-Fi|Thriller,108,0,30,2015,15000000,25440971,7.7,1.696064733,Hit,CLASS-4,30,0,0,1,0,0,1,0,0,0,0,1,0,0,1
163,Room ,381,412,235,805,315,681,124,491,72000,Drama,118,0,17,2015,13000000,14677654,8.3,1.129050308,Average,CLASS-4,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,The Vatican Tapes ,402,83,131,3000,30,1000,217,794,0,Horror|Thriller,91,0,31,2015,8495000,1712111,4.5,0.201543378,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1
165,Paper Towns ,249,14,360,733,121,558,534,376,0,Drama|Mystery|Romance,109,2,31,2015,12000000,31990064,6.4,2.665838667,BlockBaster,CLASS-2,31,0,0,0,1,0,1,0,0,0,0,1,0,0,0
166,Project Almanac ,159,16,171,452,369,328,755,265,0,Sci-Fi|Thriller,106,0,31,2015,12000000,22331028,6.4,1.8609189999999998,Super Hit,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1
167,Home ,623,12,233,17000,495,523,56,183,26000,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,94,0,31,2015,135000000,177343675,6.7,1.313656852,Hit,CLASS-3,31,0,1,1,0,1,0,1,1,1,0,0,0,0,0
168,10 Days in a Madhouse ,626,0,96,1000,407,445,18,247,26000,Drama,111,1,31,2015,12000000,14616,7.5,0.001218,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,Brooklyn ,298,34,263,838,264,55,252,54,36000,Drama|Romance,111,1,30,2015,11000000,38317535,7.5,3.4834122730000003,BlockBaster,CLASS-3,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0
170,Woman in Gold ,581,64,425,16000,266,638,235,553,34000,Biography|Drama|History,109,2,30,2015,11000000,33305037,7.3,3.0277306360000003,BlockBaster,CLASS-3,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,Insidious: Chapter 3 ,380,482,297,852,293,542,480,482,29000,Fantasy|Horror|Thriller,97,0,3,2015,10000000,52200504,6.1,5.2200504,BlockBaster,CLASS-2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
172,Sinister 2 ,109,11,285,1000,325,412,332,220,13000,Horror|Mystery|Thriller,97,0,31,2015,10000000,27736779,5.2,2.7736779,BlockBaster,CLASS-2,31,0,0,0,0,0,1,0,0,0,0,0,1,0,1
173,The Second Best Exotic Marigold Hotel ,308,108,472,220,130,186,695,111,21000,Comedy|Drama,122,6,30,2015,10000000,33071558,6.6,3.3071558,BlockBaster,CLASS-3,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0
174,The Gift ,295,0,69,1000,32,562,840,458,15000,Mystery|Thriller,108,1,31,2015,5000000,43771291,7.1,8.754258199999999,BlockBaster,CLASS-3,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1
175,Danny Collins ,123,102,7,14000,341,3000,538,970,0,Comedy|Drama|Music,106,0,31,2015,10000000,5348317,7.1,0.5348316999999999,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0
176,The DUFF ,46,17,42,35000,625,966,753,429,8000,Comedy,101,4,31,2015,8500000,34017854,6.5,4.002100471,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,Anomalisa ,175,26,221,1000,727,442,193,0,0,Animation|Comedy|Drama|Romance,90,0,31,2015,8000000,3442820,7.3,0.43035249999999997,Flop,CLASS-3,31,0,0,0,1,1,0,0,0,1,0,1,0,0,0
178,Dope ,522,44,277,637,609,256,461,190,23000,Comedy|Crime|Drama,103,3,31,2015,7000000,17474107,7.3,2.496301,BlockBaster,CLASS-3,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0
179,Freeheld ,498,6,456,7000,375,1000,500,935,0,Biography|Drama|Romance,103,0,31,2015,7000000,532988,6.5,0.076141143,Flop,CLASS-2,31,0,0,0,1,0,0,0,0,0,0,1,0,1,0
180,The Gift ,295,0,69,1000,32,562,840,458,15000,Mystery|Thriller,108,1,31,2015,5000000,43771291,7.1,8.754258199999999,BlockBaster,CLASS-3,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1
181,The Lazarus Effect ,145,26,380,10000,480,830,215,801,0,Horror|Sci-Fi|Thriller,83,0,31,2015,3300000,25799043,5.2,7.817891818,BlockBaster,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,0,1,0,1
182,No Escape ,300,66,454,155,158,78,710,13,16000,Action|Thriller,103,0,31,2015,5000000,27285953,6.8,5.4571906,BlockBaster,CLASS-3,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1
183,90 Minutes in Heaven ,427,35,182,4000,89,849,168,473,0,Drama,121,0,31,2015,5000000,4700361,4.6,0.9400722,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,Green Room ,281,57,18,727,484,442,385,233,10000,Crime|Horror|Music|Thriller,95,0,31,2015,5000000,3219029,7.1,0.6438058000000001,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,0,1,0,1
185,Pan ,294,456,186,20000,121,559,597,394,24000,Adventure|Family|Fantasy,111,4,31,2015,150000000,34964818,5.8,0.233098787,Flop,CLASS-2,31,0,1,0,0,0,0,1,1,0,0,0,0,0,0
186,Maggie ,234,9,241,584,310,430,186,428,22000,Drama|Horror,95,2,31,2015,8500000,131175,5.6,0.015432353000000001,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0
187,The Boy Next Door ,524,357,424,3000,298,465,2,326,8000,Mystery|Thriller,91,1,31,2015,4000000,35385560,4.6,8.84639,BlockBaster,CLASS-1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1
188,The Witch ,530,22,261,648,393,191,655,159,43000,Horror|Mystery,92,0,31,2015,3500000,25138292,6.8,7.182369143,BlockBaster,CLASS-3,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0
189,Time to Choose ,92,117,206,21,346,3,629,0,121,Documentary,100,0,31,2015,3500000,29233,7.0,0.008352286,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Cinderella ,360,0,183,2000,206,520,488,502,56000,Drama|Family|Fantasy|Romance,105,1,31,2015,95000000,201148159,7.0,2.117349042,BlockBaster,CLASS-3,31,0,0,0,1,0,0,1,1,0,0,1,0,0,0
191,Do You Believe? ,320,16,15,2000,202,848,507,835,13000,Drama,120,5,31,2015,2300000,12985267,5.9,5.645768261000001,BlockBaster,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,Mi America ,531,7,336,128,57,22,96,17,305,Crime|Drama,125,0,31,2015,2100000,3330,7.2,0.001585714,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0
193,We Are Your Friends ,415,31,489,804,245,625,405,328,0,Drama|Music|Romance,96,0,30,2015,2000000,3590010,6.1,1.795005,Super Hit,CLASS-2,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0
194,Captive ,282,5,120,1000,443,426,777,349,0,Crime|Drama|Thriller,97,1,31,2015,2000000,2557668,5.3,1.278834,Hit,CLASS-2,31,0,0,0,0,0,0,0,0,0,1,1,0,0,1
195,The Diary of a Teenage Girl ,399,22,16,10000,192,1000,73,80,0,Drama|Romance,102,3,31,2015,2000000,1477002,6.9,0.7385010000000001,Flop,CLASS-3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0
196,Stonewall ,544,776,224,25000,117,463,523,256,0,Drama,129,0,31,2015,13500000,186354,4.5,0.013803999999999999,Flop,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,Brotherly Love ,250,47,300,628,7,606,257,585,1000,Drama,89,6,31,2015,1900000,444044,7.2,0.233707368,Flop,CLASS-3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,Road Hard ,0,102,213,563,352,485,188,360,212,Comedy,98,0,31,2015,1500000,105943,6.1,0.070628667,Flop,CLASS-2,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,The Second Mother ,37,9,12,61,600,9,497,4,0,Comedy|Drama,112,1,2,2015,4000000,375723,7.9,0.09393075,Flop,CLASS-4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
200,Goosebumps ,525,11,377,2000,226,1000,451,543,35000,Adventure|Comedy|Family|Fantasy|Horror,103,4,31,2015,58000000,80021740,6.4,1.3796851719999998,Hit,CLASS-2,31,0,1,0,0,0,0,1,1,1,0,0,1,0,0
201,Creative Control ,60,4,373,446,26,171,543,150,793,Drama|Sci-Fi,97,1,31,2015,1000000,62480,5.5,0.062479999999999994,Flop,CLASS-2,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0
202,Home ,623,12,233,17000,495,523,56,183,26000,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,94,0,31,2015,135000000,177343675,6.7,1.313656852,Hit,CLASS-3,31,0,1,1,0,1,0,1,1,1,0,0,0,0,0
203,Antarctic Edge: 70° South ,163,0,358,0,300,0,564,0,215,Adventure|Documentary,72,0,31,2015,150000,4914,7.0,0.032760000000000004,Flop,CLASS-3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,The Gallows ,649,3,394,220,127,40,662,7,0,Horror|Thriller,81,0,31,2015,100000,22757819,4.2,227.57818999999998,BlockBaster,CLASS-1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1
205,The Hobbit: The Battle of the Five Armies ,492,0,5,5000,6,972,342,773,65000,Adventure|Fantasy,164,0,21,2014,250000000,255108370,7.5,1.02043348,Average,CLASS-3,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0
206,Transformers: Age of Extinction ,418,0,52,974,679,956,450,808,56000,Action|Adventure|Sci-Fi,165,2,31,2014,210000000,245428137,5.7,1.1687054140000002,Average,CLASS-2,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
207,The Amazing Spider-Man 2 ,397,464,152,15000,42,10000,74,825,41000,Action|Adventure|Fantasy|Sci-Fi,142,0,31,2014,200000000,202853933,6.7,1.014269665,Average,CLASS-3,31,1,1,1,0,0,0,1,0,0,0,0,0,0,0
208,X-Men: Days of Future Past ,82,0,222,34000,578,22000,315,20000,82000,Action|Adventure|Fantasy|Sci-Fi|Thriller,149,7,31,2014,200000000,233914986,8.0,1.16957493,Average,CLASS-4,31,1,1,1,0,0,0,1,0,0,0,0,0,0,1
209,Edge of Tomorrow ,172,218,476,10000,431,854,595,509,77000,Action|Adventure|Sci-Fi,113,1,31,2014,178000000,100189501,7.9,0.562862365,Flop,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
210,Maleficent ,536,171,29,11000,668,2000,715,846,89000,Action|Adventure|Family|Fantasy|Romance,97,2,31,2014,180000000,241407328,7.0,1.341151822,Hit,CLASS-3,31,1,1,0,1,0,0,1,1,0,0,0,0,0,0
211,Dawn of the Planet of the Apes ,412,198,170,10000,383,2000,464,884,45000,Action|Adventure|Drama|Sci-Fi,130,0,31,2014,170000000,208543795,7.6,1.226728206,Average,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,1,0,0,0
212,Captain America: The Winter Soldier ,43,94,435,19000,146,11000,306,2000,55000,Action|Adventure|Sci-Fi,136,1,31,2014,170000000,259746958,7.8,1.527923282,Hit,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
213,Big Hero 6 ,170,38,111,756,180,719,1,562,41000,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,102,0,31,2014,165000000,222487711,7.9,1.34841037,Hit,CLASS-4,31,1,1,1,0,1,0,0,1,1,0,1,0,0,0
214,Guardians of the Galaxy ,255,571,61,14000,744,14000,210,3000,96000,Action|Adventure|Sci-Fi,121,3,31,2014,170000000,333130696,8.1,1.9595923290000001,Super Hit,CLASS-4,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0
215,Interstellar ,107,22000,329,11000,48,11000,505,6000,349000,Adventure|Drama|Sci-Fi,169,1,31,2014,165000000,187991439,8.6,1.139342055,Average,CLASS-4,31,0,1,1,0,0,0,0,0,0,0,1,0,0,0
216,Mr. Peabody & Sherman ,527,50,486,3000,755,1000,435,517,11000,Adventure|Animation|Comedy|Family|Sci-Fi,92,2,31,2014,145000000,111505642,6.9,0.769004428,Flop,CLASS-3,31,0,1,1,0,1,0,0,1,1,0,0,0,0,0
217,Exodus: Gods and Kings ,523,0,94,23000,492,893,77,748,51000,Action|Adventure|Drama,150,0,30,2014,140000000,65007045,6.1,0.464336036,Flop,CLASS-2,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0
218,How to Train Your Dragon 2 ,158,255,173,18000,212,3000,26,953,46000,Action|Adventure|Animation|Comedy|Family|Fantasy,102,5,31,2014,145000000,176997107,7.9,1.220669703,Average,CLASS-4,31,1,1,0,0,1,0,1,1,1,0,0,0,0,0
219,Penguins of Madagascar ,187,35,44,19000,49,411,42,179,11000,Adventure|Animation|Comedy|Family,92,0,31,2014,132000000,83348920,6.7,0.6314312120000001,Flop,CLASS-3,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
220,Noah ,134,0,32,12000,250,9000,493,8000,71000,Action|Adventure|Drama,138,2,31,2014,125000000,101160529,5.8,0.809284232,Flop,CLASS-2,31,1,1,0,0,0,0,0,0,0,0,1,0,0,0
221,Night at the Museum: Secret of the Tomb ,580,189,413,49000,591,3000,772,1000,11000,Adventure|Comedy|Family|Fantasy,98,7,31,2014,127000000,113733726,6.2,0.89554115,Flop,CLASS-2,31,0,1,0,0,0,0,1,1,1,0,0,0,0,0
222,The Hunger Games: Mockingjay - Part 1 ,198,508,222,34000,582,22000,411,14000,52000,Adventure|Sci-Fi|Thriller,123,1,31,2014,125000000,337103873,6.7,2.6968309839999995,BlockBaster,CLASS-3,31,0,1,1,0,0,0,0,0,0,0,0,0,0,1
223,Rio 2 ,88,107,345,688,587,237,361,56,0,Adventure|Animation|Comedy|Family|Musical,101,0,31,2014,103000000,131536019,6.4,1.277048728,Hit,CLASS-2,31,0,1,0,0,1,0,0,1,1,0,0,0,0,0
224,RoboCop ,345,294,170,10000,3,2000,362,1000,60000,Action|Crime|Sci-Fi|Thriller,117,0,31,2014,100000000,58607007,6.2,0.58607007,Flop,CLASS-2,31,1,0,1,0,0,0,0,0,0,1,0,0,0,1
225,Teenage Mutant Ninja Turtles ,327,473,370,833,187,809,364,429,62000,Action|Adventure|Comedy|Sci-Fi,101,0,31,2014,125000000,190871240,5.9,1.52696992,Hit,CLASS-2,31,1,1,1,0,0,0,0,0,1,0,0,0,0,0
226,300: Rise of an Empire ,466,263,157,6000,693,1000,632,1000,71000,Action|Drama|Fantasy|War,102,0,31,2014,110000000,106369117,6.2,0.966991973,Flop,CLASS-2,31,1,0,0,0,0,0,1,0,0,0,1,0,0,0
227,Hercules ,76,420,141,12000,631,3000,319,467,21000,Action|Adventure,101,0,31,2014,100000000,72660029,6.0,0.72660029,Flop,CLASS-2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0
228,The Expendables 3 ,474,385,209,26000,695,13000,303,11000,56000,Action|Adventure|Thriller,131,15,31,2014,90000000,39292022,6.1,0.436578022,Flop,CLASS-2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1
229,Seventh Son ,574,44,215,12000,212,3000,605,766,16000,Action|Adventure|Fantasy,102,4,31,2014,95000000,17176900,5.5,0.180809474,Flop,CLASS-2,31,1,1,0,0,0,0,1,0,0,0,0,0,0,0
230,Transcendence ,653,0,248,40000,533,11000,160,968,37000,Drama|Mystery|Romance|Sci-Fi|Thriller,119,1,30,2014,100000000,23014504,6.3,0.23014504,Flop,CLASS-2,30,0,0,1,1,0,1,0,0,0,0,1,0,0,1
231,Divergent ,453,168,267,14000,704,5000,537,1000,49000,Adventure|Mystery|Sci-Fi,139,2,31,2014,85000000,150832203,6.7,1.774496506,Super Hit,CLASS-3,31,0,1,1,0,0,1,0,0,0,0,0,0,0,0
232,Fury ,136,452,60,11000,453,8000,380,697,82000,Action|Drama|War,134,4,31,2014,68000000,85707116,7.6,1.260398765,Hit,CLASS-4,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0
233,Pompeii ,484,545,433,795,172,172,222,74,20000,Action|Adventure|Drama|History|Romance,105,0,3,2014,80000000,23219748,5.6,0.29024685,Flop,CLASS-2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0
234,Hercules ,76,420,141,12000,631,3000,319,467,21000,Action|Adventure,101,0,31,2014,100000000,72660029,6.0,0.72660029,Flop,CLASS-2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0
235,The Monuments Men ,211,0,49,13000,494,13000,89,559,34000,Drama|War,118,7,31,2014,70000000,78031620,6.1,1.114737429,Average,CLASS-2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Dracula Untold ,206,28,133,3000,651,692,851,423,37000,Action|Drama|Fantasy|Horror|War,92,1,31,2014,70000000,55942830,6.3,0.799183286,Flop,CLASS-2,31,1,0,0,0,0,0,1,0,0,0,1,1,0,0
