director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,duration,facenumber_in_poster,country,title_year,budget,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller,IMDb_Label
3,592,214,232,402,67,359,36,0,93,1,8,2011,3850000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
215,3,232,472,171,39,566,38,1000,96,5,31,2011,9000000,1,0,0,0,0,0,0,0,1,0,1,0,0,1,CLASS-2
447,77,6,286,696,52,428,27,23000,100,3,22,2011,30300000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-4
235,24,242,581,683,438,157,434,24000,94,0,31,2011,5000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CLASS-2
283,37,505,11000,9,3000,772,1000,11000,90,1,31,2011,5000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
221,17,496,520,640,270,37,205,0,86,0,31,2011,5000000,0,0,1,0,0,1,0,0,0,0,0,1,0,1,CLASS-2
452,15,59,799,220,553,503,284,29000,100,1,31,2010,260000000,0,1,0,1,1,0,1,1,1,0,0,0,0,0,CLASS-4
523,0,317,891,753,882,730,738,17000,156,0,31,2010,200000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
620,13000,248,40000,18,25000,48,11000,24000,108,0,31,2010,200000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-2
338,364,215,12000,562,10000,339,1000,30000,125,0,31,2010,170000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
379,125,477,15000,365,1000,214,721,30000,103,3,31,2010,200000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-4
444,179,199,15000,605,567,661,236,23000,116,2,31,2010,200000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,CLASS-3
319,4000,410,21000,654,19000,397,4000,18000,124,4,31,2010,200000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
443,31,250,4000,401,225,519,213,0,93,2,31,2010,165000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-2
158,255,173,18000,36,953,165,759,33000,98,0,31,2010,165000000,0,1,0,0,1,0,1,1,0,0,0,0,0,0,CLASS-4
107,22000,291,29000,725,27000,409,23000,175000,148,0,31,2010,160000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-4
325,226,367,12000,564,418,682,370,11000,109,0,31,2010,150000000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-2
417,150,66,531,667,82,474,59,11000,113,4,31,2010,155000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-2
292,394,32,12000,674,490,63,162,0,119,0,31,2010,150000000,0,0,0,0,0,0,1,0,0,0,1,1,0,1,CLASS-2
391,0,439,1000,553,756,0,346,18000,103,0,31,2010,150000000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-1
501,176,29,11000,40,702,70,282,23000,101,1,31,2010,110000000,1,0,0,0,0,1,0,0,0,1,0,0,0,1,CLASS-2
640,96,193,24000,95,11000,842,8000,13000,95,3,31,2010,130000000,1,0,1,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
387,255,296,14000,331,1000,16,850,15000,106,0,31,2010,125000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-2
256,274,442,273,213,216,791,157,0,121,4,31,2010,120000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
258,446,476,10000,473,973,406,877,11000,117,0,31,2010,117000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
525,11,200,480,129,392,607,116,0,85,1,31,2010,112000000,0,1,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-1
485,80,409,22000,87,713,789,708,0,98,10,31,2010,100000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
1,285,141,12000,750,8000,204,107,16000,116,2,31,2010,100000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-3
197,207,248,40000,44,11000,703,3000,25000,103,0,31,2010,100000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,CLASS-2
675,0,0,2000,606,653,53,577,16000,101,1,31,2010,80000000,1,1,0,0,1,0,1,1,0,0,0,0,0,0,CLASS-3
477,521,323,13000,662,537,317,95,0,115,1,9,2010,100000000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
426,127,92,962,452,740,466,722,0,146,4,31,2010,100000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-1
96,0,301,8000,629,3000,772,1000,9000,118,0,30,2010,95000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-2
648,12000,126,18000,629,3000,251,1000,18000,98,1,31,2010,100000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-3
27,96,444,887,541,886,673,554,788,110,0,30,2010,90000000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-1
179,1000,30,10000,420,1000,238,719,36000,112,0,31,2010,60000000,1,0,0,1,0,0,1,0,1,0,0,0,0,0,CLASS-3
72,62,194,975,661,760,444,615,0,82,0,31,2010,85000000,1,0,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-1
609,13000,209,26000,695,13000,374,5000,57000,113,9,31,2010,80000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
409,17000,291,29000,374,223,584,163,53000,138,0,31,2010,80000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CLASS-4
8,117,126,18000,524,15000,277,10000,20000,118,0,31,2010,80000000,1,1,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
186,40,265,3000,722,642,413,375,0,80,0,31,2010,80000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-1
165,221,455,12000,8,11000,712,4000,12000,102,4,31,2010,80000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
532,126,480,19000,451,1000,127,925,0,100,2,31,2010,75000000,1,0,0,1,0,0,0,0,1,0,0,0,0,1,CLASS-2
470,0,165,903,63,592,393,17,13000,136,2,31,2010,70000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
154,171,411,21000,425,17000,47,10000,29000,124,3,31,2010,68000000,0,1,0,1,0,0,1,0,0,0,1,0,0,0,CLASS-1
503,275,456,7000,527,2000,324,975,31000,87,0,31,2010,69000000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-4
632,480,410,21000,585,561,528,490,25000,95,3,31,2010,65000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
557,708,201,11000,385,8000,87,745,26000,140,1,31,2010,60000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-2
535,124,67,13000,533,11000,347,357,32000,111,4,31,2010,58000000,1,0,0,0,0,0,0,0,1,1,0,0,0,1,CLASS-3
407,258,56,2000,595,1000,202,896,0,117,1,30,2010,80000000,0,0,0,0,0,1,0,0,0,1,1,0,0,1,CLASS-3
484,545,350,14000,93,1000,746,529,19000,97,1,11,2010,60000000,1,1,1,0,0,0,0,0,0,0,0,1,0,0,CLASS-2
580,189,349,15000,324,11000,771,7000,0,101,2,31,2010,55000000,0,0,0,1,0,0,0,0,1,1,0,0,0,1,CLASS-2
595,59,154,2000,579,828,195,676,19000,119,1,31,2010,55000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-2
202,0,61,14000,701,12000,48,11000,9000,125,12,31,2010,52000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
504,180,266,211,34,135,660,75,0,92,1,9,2010,52000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
635,9,152,15000,383,2000,772,1000,0,87,0,31,2010,50000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-1
113,16000,323,13000,335,563,169,447,16000,129,0,31,2010,50000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CLASS-2
172,218,359,6000,735,3000,109,405,9000,108,2,31,2010,22000000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,CLASS-3
288,39,337,13000,81,541,424,364,0,81,1,31,2010,47000000,1,0,0,0,0,0,1,0,0,0,1,0,0,1,CLASS-1
546,2000,230,854,563,766,799,501,15000,128,2,9,2010,45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CLASS-3
32,72,173,18000,221,1000,630,789,0,110,1,31,2010,40000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
83,23,37,405,135,268,825,135,0,99,1,31,2010,44000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,CLASS-2
584,19,484,624,219,489,360,433,0,100,1,21,2010,45000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-2
143,21000,28,10000,224,349,510,81,74000,120,0,31,2010,40000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-4
464,190,485,2000,28,1000,205,520,17000,107,0,31,2010,40000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
543,50,368,293,568,117,826,58,0,107,0,31,2010,40000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
55,0,225,10000,367,4000,615,206,29000,150,7,31,2010,37000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-4
366,0,67,13000,733,642,459,574,0,107,2,31,2010,37000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-2
598,38,82,496,166,390,167,318,12000,101,8,31,2010,36000000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
191,1000,323,13000,336,12000,111,538,36000,110,0,31,2010,38000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-4
510,130,436,826,411,638,223,426,0,123,0,31,2010,35000000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,CLASS-3
6,16,116,1000,557,700,803,584,0,104,0,31,2010,35000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
607,24,113,287,79,175,249,167,0,109,5,30,2010,35000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-2
542,16,63,3000,108,1000,526,734,0,92,1,31,2010,35000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-1
307,34,389,23000,291,4000,354,1000,0,107,5,31,2010,20000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-2
435,238,19,1000,585,561,850,447,12000,119,0,31,2010,32000000,1,0,1,0,0,0,0,0,0,1,0,0,0,1,CLASS-2
450,8,407,839,405,730,379,472,0,102,0,31,2010,32000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
643,12,180,11000,102,3000,10,946,0,106,2,31,2010,31000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
207,56,490,898,475,60,498,22,13000,105,1,31,2010,30000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
323,209,24,2000,686,594,256,357,16000,107,0,31,2010,30000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-2
478,549,380,10000,183,796,7,343,27000,133,0,31,2010,35000000,0,0,0,1,0,0,0,0,0,1,1,0,0,1,CLASS-3
180,380,199,15000,48,11000,421,2000,24000,112,0,31,2010,30000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
79,32,309,1000,35,626,285,453,0,94,4,31,2010,28000000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-2
570,124,125,2000,396,850,136,534,0,100,0,31,2010,26000000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,CLASS-2
608,41,89,11000,333,673,861,619,0,97,1,31,2010,25000000,1,0,0,0,0,1,0,0,0,1,1,0,0,1,CLASS-2
650,24,38,3000,17,441,325,155,10000,99,1,31,2010,25000000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,CLASS-2
661,0,164,798,243,374,855,255,0,107,2,31,2010,25000000,0,0,0,0,0,1,0,0,0,0,0,1,0,1,CLASS-1
533,0,414,18000,729,1000,766,939,0,122,0,31,2010,25000000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,CLASS-3
226,0,166,541,77,173,290,92,0,134,6,9,2010,25000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
612,138,437,908,65,581,289,416,636,117,9,31,2010,25000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
16,192,2,3000,406,859,372,847,13000,88,0,31,2010,24000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CLASS-2
216,88,141,12000,721,854,565,706,12000,98,1,31,2010,24000000,1,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
299,43,409,22000,525,14000,263,827,0,105,1,31,2010,22000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-2
277,79,39,608,692,362,147,218,0,101,1,31,2010,20000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-3
347,30,271,742,90,360,540,318,10000,107,1,31,2010,20000000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,CLASS-2
651,0,340,2000,154,907,785,721,0,121,8,31,2010,20000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-1
45,210,492,978,703,191,258,101,10000,105,1,31,2010,20000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
266,82,130,759,189,401,50,354,16000,82,7,31,2010,20000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-1
308,108,481,1000,347,100,694,22,0,113,3,31,2010,20000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
31,99,205,2000,326,938,152,518,0,105,6,31,2010,20000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,CLASS-2
285,14,348,2000,421,934,283,756,0,104,1,31,2010,20000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
40,0,275,681,434,611,152,518,0,90,0,31,2010,20000000,0,1,0,1,1,0,0,1,1,0,0,0,0,0,CLASS-2
412,198,87,17000,226,1000,464,884,25000,116,0,30,2010,20000000,0,0,0,0,0,1,1,0,0,0,1,1,0,0,CLASS-3
364,14,314,403,435,368,46,311,0,107,1,31,2010,20000000,1,0,1,0,0,1,1,0,1,1,0,1,0,1,CLASS-2
348,278,131,3000,597,602,804,181,0,110,2,31,2010,20000000,0,0,0,1,0,0,1,0,1,0,1,0,0,0,CLASS-2
340,8,77,544,657,449,448,110,0,101,2,31,2010,19000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
75,42,399,991,279,894,392,219,0,101,0,31,2010,20000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-2
22,14,2,3000,390,547,212,356,13000,100,2,31,2010,19000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
133,0,201,11000,734,642,437,223,63000,94,0,31,2010,18000000,0,1,0,0,0,0,0,0,0,0,1,0,1,1,CLASS-4
363,52,106,723,278,346,83,298,12000,90,0,3,2010,20000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,CLASS-2
338,364,215,12000,562,10000,339,1000,30000,125,0,31,2010,170000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
19,47,411,21000,440,541,702,238,24000,113,0,31,2010,16000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
638,0,101,14000,340,1000,203,520,64000,118,0,30,2010,15000000,0,0,0,1,0,0,0,0,0,0,1,0,1,0,CLASS-4
619,87,87,17000,757,975,645,569,0,94,1,31,2010,15000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-2
387,255,296,14000,331,1000,16,850,15000,106,0,31,2010,125000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-2
183,20,448,512,302,316,352,125,0,103,2,31,2010,15000000,0,1,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-3
577,19,290,3000,155,646,795,461,0,117,4,23,2010,15000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
668,11000,32,12000,538,6000,254,557,0,98,0,31,2010,22000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
404,132,28,10000,134,882,139,844,33000,103,0,30,2010,15000000,0,0,1,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
217,15,281,1000,13,767,58,121,0,111,2,9,2010,10000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
522,44,25,953,430,849,501,625,1000,103,2,31,2010,14000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-1
528,0,309,1000,596,872,5,767,14000,90,0,31,2010,14000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-4
241,26,208,898,684,391,558,385,502,100,5,26,2010,13400000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-1
134,0,361,20000,524,15000,513,1000,106000,108,1,31,2010,13000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-4
430,187,295,818,542,467,355,204,0,109,0,31,2010,13000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
192,20,409,22000,215,982,140,844,44000,105,1,31,2010,10500000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-3
212,60,274,18000,253,322,150,168,0,108,5,3,2010,15000000,0,0,0,0,0,0,0,0,1,1,1,0,1,0,CLASS-2
149,737,94,23000,311,238,539,141,36000,116,2,31,2010,25000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-4
300,66,56,2000,92,904,284,816,16000,80,0,31,2010,10000000,0,0,0,0,0,1,0,0,0,0,0,1,0,1,CLASS-2
115,25,121,929,216,927,108,861,13000,97,0,31,2010,10000000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-1
336,434,210,1000,751,622,639,472,0,95,3,31,2010,10000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
197,207,248,40000,44,11000,703,3000,25000,103,0,31,2010,100000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,CLASS-2
663,87,152,15000,177,1000,268,424,19000,92,1,31,2010,8000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-3
440,608,231,1000,306,579,633,386,0,129,0,30,2010,10000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
36,16,506,943,343,769,379,472,20000,101,3,31,2010,8000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
461,13,54,5000,614,629,711,594,0,113,6,30,2010,7200000,0,0,0,0,0,0,0,0,1,0,1,0,1,0,CLASS-3
328,36,422,10000,633,692,282,405,0,98,4,30,2010,8000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-3
271,157,327,490,714,259,442,224,0,91,2,31,2010,7000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
585,0,364,227,148,218,248,106,0,97,0,31,2010,7000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
586,58,254,23000,539,20000,652,973,19000,106,0,31,2010,7000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
579,30,306,474,479,403,173,281,916,108,4,31,2010,7000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
593,0,90,26000,523,854,623,410,694,118,2,31,2010,7000000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,CLASS-2
164,777,303,131,535,66,4,58,37000,139,0,3,2010,6800000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CLASS-4
521,11,4,767,408,529,718,316,0,90,2,31,2010,6000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-2
549,0,374,55,285,0,143,0,89,41,0,30,2010,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
669,22,286,186,515,135,606,32,0,122,0,9,2010,4000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
126,7,497,8000,659,981,766,939,0,97,1,31,2010,5000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
296,263,129,967,368,289,782,192,0,91,0,31,2010,5000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
433,3,431,74,317,52,856,9,0,100,1,9,2010,4600000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
661,0,164,798,243,374,855,255,0,107,2,31,2010,25000000,0,0,0,0,0,1,0,0,0,0,0,1,0,1,CLASS-1
153,0,369,617,370,163,858,67,10000,106,0,31,2010,9500000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-3
286,53,104,530,511,238,588,65,0,98,1,31,2010,650000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,CLASS-2
29,12,385,29,360,4,291,4,38000,103,0,22,2010,19900000,0,0,0,0,0,0,1,0,1,0,1,1,0,0,CLASS-3
442,101,175,1000,459,394,520,157,15000,105,4,31,2010,3200000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
629,21,451,438,531,332,546,189,14000,98,0,31,2010,3000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CLASS-2
148,13,415,439,510,399,158,221,0,110,0,31,2010,3500000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CLASS-2
620,13000,248,40000,18,25000,48,11000,24000,108,0,31,2010,200000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-2
233,4,177,875,325,412,788,394,0,93,0,31,2010,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
512,0,140,191,244,12,279,5,0,80,0,31,2010,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
255,571,298,2000,590,973,625,370,19000,96,0,31,2010,2500000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,CLASS-3
162,81,222,34000,672,248,477,179,20000,100,2,31,2010,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
240,10,321,189,428,131,854,126,974,86,0,31,2010,3400000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-1
539,89,425,16000,648,517,247,263,24000,95,0,27,2010,3000000,0,0,0,0,0,1,0,0,0,0,1,0,0,1,CLASS-3
132,13,73,463,59,400,618,308,0,87,0,9,2010,1800000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CLASS-2
601,68,432,635,131,445,175,374,17000,105,0,31,2010,2000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-2
263,0,297,852,67,618,635,588,60000,103,1,31,2010,1500000,0,0,0,0,0,1,1,0,0,0,0,1,0,1,CLASS-3
313,407,64,38,361,8,697,7,594,124,0,31,2010,1700000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
252,0,71,1000,356,936,841,855,33000,178,0,31,2009,237000000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,CLASS-4
157,282,8,25000,181,11000,705,10000,10000,153,3,30,2009,250000000,0,1,0,0,0,1,1,1,0,0,0,0,0,0,CLASS-3
418,0,174,894,413,581,656,464,0,150,0,31,2009,200000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
416,368,94,23000,113,3000,162,988,0,118,0,31,2009,200000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
544,776,378,1000,447,468,808,310,13000,158,0,31,2009,200000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
537,0,414,18000,164,14000,277,10000,0,96,0,31,2009,200000000,0,0,0,0,1,0,1,1,0,0,1,0,0,0,CLASS-3
486,0,246,1000,202,848,366,262,27000,96,1,31,2009,175000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-4
525,11,26,1000,590,973,761,459,0,94,2,31,2009,175000000,1,1,1,0,1,0,0,1,1,0,0,0,0,0,CLASS-2
594,208,254,23000,205,2000,483,570,0,118,4,31,2009,175000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
580,189,413,49000,591,3000,772,1000,2000,105,2,31,2009,150000000,0,1,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-2
208,151,186,20000,639,16000,211,2000,0,119,0,31,2009,150000000,1,1,1,0,0,0,1,0,0,0,0,0,0,1,CLASS-3
548,2000,477,15000,64,745,62,294,0,146,2,31,2009,150000000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,CLASS-3
238,12,269,730,584,607,593,182,0,88,0,31,2009,150000000,1,1,1,0,1,0,1,1,1,0,0,0,0,0,CLASS-2
246,14000,90,26000,441,12000,112,981,19000,127,0,31,2009,150000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-4
675,0,324,986,84,745,764,413,18000,215,1,31,2009,130000000,1,0,1,0,0,1,0,0,0,0,1,0,0,0,CLASS-4
547,63,383,852,338,578,45,525,5000,97,0,31,2009,105000000,0,0,0,1,1,0,1,1,0,0,0,0,0,0,CLASS-3
425,0,248,40000,149,23000,762,1000,0,140,1,31,2009,100000000,0,0,0,1,0,0,0,0,0,1,1,0,1,0,CLASS-3
648,12000,126,18000,592,464,558,385,0,106,1,31,2009,100000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-2
587,0,78,925,638,468,533,279,11000,101,0,11,2009,100000000,0,1,0,0,0,0,1,1,0,0,1,0,0,0,CLASS-3
73,52,497,8000,45,735,91,526,0,102,1,31,2009,100000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
492,0,339,873,1,560,808,310,16000,135,1,31,2009,65000000,0,0,0,0,0,0,1,0,0,0,1,0,0,1,CLASS-3
500,97,498,622,88,526,8,56,0,90,1,31,2009,100000000,0,0,1,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
88,107,124,835,471,256,449,117,0,94,0,31,2009,90000000,1,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
229,0,410,21000,230,979,685,727,20000,128,3,31,2009,90000000,1,1,0,0,0,1,0,0,0,1,0,0,0,1,CLASS-4
449,278,334,11000,301,2000,857,963,0,120,2,31,2009,85000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
329,84,67,13000,209,1000,93,1000,0,89,5,31,2009,80000000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
526,252,159,529,235,48,36,30,0,118,4,31,2009,80000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-2
247,63,390,67,318,63,677,7,0,104,0,9,2009,40000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-4
619,87,135,3000,412,576,850,446,1000,100,4,31,2009,35000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-2
346,0,1,11000,585,561,531,130,0,153,1,31,2009,75000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
505,16000,337,13000,95,11000,153,11000,42000,153,1,31,2009,75000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-4
63,84,26,1000,106,1000,369,1000,2000,88,0,31,2009,75000000,0,0,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-1
9,448,332,614,61,451,704,334,29000,141,2,27,2009,70000000,0,1,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
137,42,367,12000,137,9000,198,668,0,94,1,13,2009,65000000,1,0,1,0,1,0,0,1,1,0,0,0,0,0,CLASS-2
490,0,249,4000,426,722,785,721,0,113,6,31,2009,60000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
362,197,354,433,504,208,419,6,0,111,0,31,2009,60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
236,253,223,309,195,229,395,57,10000,100,1,31,2009,60000000,0,0,0,0,1,0,1,1,0,0,0,0,0,0,CLASS-4
